timestamp,frame,track_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2
8.67,260,6,car,957,916,1146,1080
8.67,260,292,bus,1525,548,1760,829
8.67,260,195,car,465,328,551,404
8.67,260,601,bus,1020,393,1169,554
8.67,260,597,bus,1234,332,1366,492
8.67,260,155,truck,1335,477,1474,640
8.7,261,109,car,1301,844,1544,1074
8.7,261,126,car,1254,594,1439,838
8.7,261,274,bus,819,350,991,531
8.7,261,522,car,1016,568,1204,783
8.7,261,521,truck,1518,430,1694,596
8.7,261,554,car,274,891,770,1072
8.7,261,322,bus,1360,285,1518,444
8.7,261,373,bus,1613,807,1882,1079
8.7,261,6,car,962,926,1145,1078
8.7,261,292,bus,1545,571,1763,834
8.7,261,601,bus,1022,395,1170,555
8.7,261,155,truck,1335,481,1474,645
8.7,261,316,bus,574,328,686,432
8.7,261,463,truck,1019,401,1157,557
8.73,262,109,car,1301,848,1542,1074
8.73,262,126,car,1251,592,1444,846
8.73,262,274,bus,819,345,996,532
8.73,262,522,car,1015,571,1204,788
8.73,262,521,truck,1512,432,1699,611
8.73,262,554,car,285,887,780,1073
8.73,262,322,bus,1360,289,1516,446
8.73,262,373,bus,1612,811,1880,1079
8.73,262,6,car,967,932,1146,1075
8.73,262,292,bus,1541,575,1760,839
8.73,262,155,car,1336,489,1474,651
8.73,262,463,truck,1020,412,1151,558
8.73,262,462,bus,507,527,664,696
8.73,262,195,car,465,326,555,407
8.73,262,597,car,1259,386,1355,499
8.77,263,109,car,1303,854,1541,1075
8.77,263,126,car,1253,599,1445,852
8.77,263,274,bus,823,346,1000,533
8.77,263,522,bus,1015,576,1203,791
8.77,263,521,truck,1516,431,1690,596
8.77,263,554,car,290,881,788,1073
8.77,263,373,car,1611,813,1878,1077
8.77,263,6,car,969,940,1143,1075
8.77,263,292,truck,1532,565,1762,844
8.77,263,155,car,1333,489,1477,658
8.77,263,492,bus,1298,243,1511,447
8.77,263,601,bus,1023,395,1178,561
8.8,264,109,car,1301,855,1543,1077
8.8,264,126,car,1251,599,1444,856
8.8,264,274,bus,825,346,1003,535
8.8,264,522,bus,1013,579,1202,797
8.8,264,554,car,298,879,791,1076
8.8,264,373,car,1610,814,1879,1077
8.8,264,292,car,1536,579,1755,840
8.8,264,601,truck,1018,399,1170,563
8.8,264,322,bus,1363,298,1514,449
8.8,264,195,truck,464,322,561,412
8.83,265,109,car,1304,863,1541,1077
8.83,265,126,car,1251,607,1442,861
8.83,265,274,bus,827,345,1003,532
8.83,265,522,car,1011,583,1202,804
8.83,265,554,car,308,874,799,1075
8.83,265,373,car,1611,816,1879,1077
8.83,265,601,bus,1019,407,1166,565
8.83,265,463,truck,1023,419,1156,566
8.83,265,462,truck,531,529,676,688
8.83,265,521,truck,1521,446,1690,606
8.83,265,492,bus,1296,249,1512,455
8.87,266,109,car,1305,868,1539,1077
8.87,266,126,car,1254,615,1442,865
8.87,266,274,bus,828,343,1004,530
8.87,266,522,bus,1008,579,1205,809
8.87,266,554,truck,314,871,798,1075
8.87,266,373,car,1610,815,1881,1077
8.87,266,601,bus,1016,410,1168,574
8.87,266,463,truck,1020,420,1160,575
8.87,266,521,truck,1526,453,1684,602
8.87,266,155,car,1329,496,1477,670
8.87,266,322,bus,1364,307,1513,457
8.9,267,109,car,1310,876,1541,1079
8.9,267,126,car,1254,617,1442,868
8.9,267,274,bus,829,342,1008,532
8.9,267,522,car,1008,583,1206,816
8.9,267,554,car,319,869,799,1076
8.9,267,373,car,1610,816,1881,1076
8.9,267,601,bus,1015,412,1167,577
8.9,267,463,truck,1018,417,1160,576
8.9,267,521,truck,1521,454,1691,616
8.9,267,155,car,1330,498,1477,674
8.9,267,322,bus,1365,311,1513,459
8.9,267,316,bus,581,332,692,440
8.9,267,292,bus,1535,593,1755,853
8.9,267,462,bus,543,532,683,686
8.9,267,492,bus,1312,271,1510,457
8.93,268,109,car,1314,883,1539,1079
8.93,268,126,car,1253,623,1441,874
8.93,268,274,bus,830,337,1012,532
8.93,268,522,car,1007,588,1208,824
8.93,268,554,car,326,865,805,1077
8.93,268,373,car,1610,819,1879,1076
8.93,268,463,truck,1015,418,1163,584
8.93,268,155,car,1330,501,1478,679
8.93,268,322,bus,1365,314,1514,463
8.93,268,462,truck,550,536,685,684
8.93,268,492,bus,1307,265,1515,460
8.93,268,195,truck,467,332,563,422
8.97,269,109,car,1314,886,1539,1078
8.97,269,126,car,1255,628,1443,878
8.97,269,274,bus,833,340,1013,532
8.97,269,522,car,1011,604,1204,831
8.97,269,554,car,333,860,810,1077
8.97,269,373,car,1615,830,1875,1076
8.97,269,463,truck,1017,436,1154,590
8.97,269,155,car,1332,505,1479,683
8.97,269,322,bus,1357,315,1509,467
8.97,269,462,truck,557,538,687,681
8.97,269,492,bus,1303,265,1516,466
8.97,269,521,truck,1520,468,1690,630
9.0,270,109,car,1313,890,1535,1078
9.0,270,126,car,1260,636,1444,880
9.0,270,274,bus,838,348,1013,534
9.0,270,522,car,1007,598,1208,837
9.0,270,554,car,341,857,809,1075
9.0,270,373,car,1616,834,1876,1076
9.0,270,463,truck,1022,447,1152,592
9.0,270,155,car,1337,524,1475,690
9.0,270,322,bus,1359,319,1511,470
9.0,270,462,truck,563,538,692,680
9.0,270,521,truck,1517,462,1691,629
9.0,270,6,car,1000,999,1119,1076
9.0,270,292,truck,1528,590,1762,868
9.03,271,109,car,1317,897,1534,1077
9.03,271,126,truck,1255,637,1446,890
9.03,271,274,bus,837,345,1017,538
9.03,271,522,car,1011,617,1201,842
9.03,271,554,car,349,856,806,1074
9.03,271,463,truck,1025,453,1150,592
9.03,271,322,bus,1358,324,1513,479
9.03,271,462,truck,566,536,696,679
9.03,271,521,truck,1518,472,1692,639
9.03,271,292,truck,1531,608,1756,873
9.07,272,109,car,1321,904,1530,1075
9.07,272,126,car,1256,643,1447,897
9.07,272,274,bus,844,358,1014,540
9.07,272,522,truck,1011,622,1203,850
9.07,272,554,truck,356,855,804,1075
9.07,272,463,truck,1019,454,1151,601
9.07,272,322,bus,1358,327,1512,480
9.07,272,462,truck,570,531,703,679
9.07,272,292,truck,1527,600,1761,875
9.07,272,416,truck,0,216,304,631
9.07,272,195,bus,471,337,572,433
9.07,272,373,bus,1621,843,1876,1078
9.07,272,155,truck,1336,533,1475,701
9.1,273,109,car,1320,906,1531,1074
9.1,273,126,car,1254,644,1449,904
9.1,273,274,bus,853,372,1012,541
9.1,273,522,car,1011,631,1202,857
9.1,273,554,car,364,856,802,1075
9.1,273,463,truck,1014,448,1161,614
9.1,273,322,bus,1359,335,1512,487
9.1,273,462,truck,577,533,706,678
9.1,273,645,truck,420,858,749,1072
9.1,273,155,bus,1334,536,1479,710
9.13,274,109,car,1322,914,1528,1074
9.13,274,126,car,1258,658,1447,911
9.13,274,274,bus,853,370,1015,541
9.13,274,522,truck,1009,634,1202,864
9.13,274,554,car,371,854,804,1075
9.13,274,462,truck,579,530,712,680
9.13,274,645,truck,421,856,754,1072
9.13,274,492,bus,1291,288,1508,493
9.13,274,521,truck,1514,481,1694,654
9.13,274,292,truck,1534,622,1761,888
9.17,275,109,car,1321,921,1522,1074
9.17,275,126,car,1256,663,1447,917
9.17,275,274,bus,859,377,1017,543
9.17,275,522,car,1010,644,1201,872
9.17,275,554,truck,380,853,804,1073
9.17,275,645,car,422,854,761,1074
9.17,275,292,truck,1530,621,1762,893
9.17,275,195,bus,486,348,586,440
9.17,275,373,truck,1626,859,1869,1078
9.17,275,463,truck,1017,472,1156,629
9.17,275,322,bus,1358,343,1514,499
9.2,276,109,car,1321,927,1518,1073
9.2,276,126,car,1257,670,1446,923
9.2,276,274,bus,857,376,1019,548
9.2,276,522,truck,1010,653,1199,878
9.2,276,554,truck,387,851,807,1073
9.2,276,645,car,424,852,767,1075
9.2,276,292,truck,1530,628,1761,898
9.2,276,658,truck,851,380,1022,548
9.2,276,195,bus,490,350,593,442
9.2,276,373,car,1627,862,1872,1079
9.2,276,463,truck,1019,467,1167,633
9.2,276,462,truck,597,538,719,675
9.23,277,109,car,1323,933,1517,1073
9.23,277,126,car,1256,677,1447,931
9.23,277,274,truck,860,385,1018,553
9.23,277,522,car,1008,658,1200,885
9.23,277,554,truck,390,850,804,1072
9.23,277,645,car,424,850,768,1074
9.23,277,292,truck,1496,553,1788,903
9.23,277,658,bus,852,384,1024,554
9.23,277,195,bus,491,355,597,448
9.23,277,373,car,1629,865,1873,1078
9.23,277,463,truck,1013,468,1165,639
9.23,277,462,truck,604,540,723,674
9.23,277,155,car,1337,554,1480,729
9.27,278,109,car,1322,935,1517,1073
9.27,278,126,car,1259,683,1447,934
9.27,278,274,bus,857,381,1019,554
9.27,278,522,car,1007,665,1198,892
9.27,278,554,truck,400,849,807,1073
9.27,278,645,car,429,850,774,1075
9.27,278,658,truck,851,382,1024,554
9.27,278,373,car,1625,870,1867,1077
9.27,278,463,truck,1016,472,1172,646
9.27,278,155,truck,1335,557,1481,737
9.27,278,416,truck,0,254,276,640
9.27,278,492,bus,1285,308,1503,512
9.27,278,521,truck,1514,498,1694,673
9.3,279,109,car,1326,944,1514,1073
9.3,279,126,car,1258,688,1449,943
9.3,279,274,bus,859,379,1021,554
9.3,279,522,truck,1005,669,1201,901
9.3,279,554,truck,408,846,813,1073
9.3,279,645,car,434,847,782,1075
9.3,279,373,car,1624,874,1866,1077
9.3,279,463,car,1013,488,1160,652
9.3,279,155,car,1341,572,1479,742
9.3,279,671,bus,1006,669,1199,899
9.3,279,416,truck,0,259,261,625
9.3,279,521,truck,1519,509,1688,672
9.3,279,292,car,1519,616,1765,909
9.3,279,462,truck,609,540,731,678
9.33,280,109,car,1326,951,1512,1074
9.33,280,126,car,1256,693,1451,954
9.33,280,274,truck,864,385,1022,556
9.33,280,522,bus,1004,678,1200,910
9.33,280,645,car,438,847,786,1075
9.33,280,373,car,1625,881,1864,1078
9.33,280,463,truck,1008,488,1161,661
9.33,280,671,truck,1005,678,1199,909
9.33,280,521,truck,1518,502,1690,668
9.33,280,292,truck,1524,631,1764,917
9.33,280,462,truck,615,544,735,679
9.33,280,322,bus,1357,366,1514,524
9.37,281,109,car,1328,959,1507,1073
9.37,281,126,truck,1251,691,1451,961
9.37,281,274,truck,871,394,1022,559
9.37,281,522,truck,1002,683,1200,917
9.37,281,645,car,445,846,791,1075
9.37,281,373,car,1626,887,1862,1079
9.37,281,463,truck,1005,491,1161,669
9.37,281,521,truck,1522,504,1687,663
9.37,281,292,truck,1523,634,1763,921
9.37,281,462,truck,620,548,739,681
9.37,281,416,truck,0,269,266,653
9.4,282,109,car,1330,965,1504,1073
9.4,282,126,car,1254,705,1448,967
9.4,282,274,bus,870,389,1028,563
9.4,282,522,car,1002,690,1201,924
9.4,282,645,car,449,845,795,1075
9.4,282,373,car,1631,891,1862,1075
9.4,282,463,truck,1007,498,1161,675
9.4,282,521,truck,1520,508,1693,674
9.4,282,292,bus,1532,650,1761,922
9.4,282,462,truck,625,549,743,682
9.4,282,492,truck,1255,332,1485,537
9.43,283,109,car,1333,971,1504,1073
9.43,283,126,car,1257,711,1448,970
9.43,283,274,truck,875,396,1028,566
9.43,283,522,car,1002,698,1201,933
9.43,283,645,car,455,845,800,1076
9.43,283,373,car,1634,904,1855,1077
9.43,283,463,truck,1006,506,1158,681
9.43,283,521,truck,1524,522,1690,680
9.43,283,292,car,1534,668,1758,932
9.43,283,462,truck,628,550,747,683
9.43,283,155,car,1337,592,1479,768
9.47,284,109,car,1336,979,1501,1073
9.47,284,126,car,1258,719,1449,977
9.47,284,274,truck,877,397,1030,568
9.47,284,522,truck,1000,706,1198,940
9.47,284,645,car,460,844,804,1076
9.47,284,373,car,1635,907,1854,1074
9.47,284,463,truck,1001,510,1154,686
9.47,284,292,truck,1536,678,1757,936
9.47,284,462,truck,632,552,749,683
9.47,284,684,truck,1732,290,1910,472
9.47,284,492,truck,1245,341,1489,552
9.5,285,109,car,1337,984,1499,1072
9.5,285,126,car,1259,725,1449,981
9.5,285,274,bus,879,391,1040,572
9.5,285,522,car,995,712,1193,947
9.5,285,645,car,468,845,809,1075
9.5,285,373,car,1638,908,1857,1074
9.5,285,463,truck,1005,525,1151,691
9.5,285,292,car,1531,678,1760,944
9.5,285,462,truck,636,555,752,683
9.5,285,554,truck,441,844,839,1074
9.5,285,322,bus,1348,385,1513,552
9.5,285,521,truck,1522,539,1687,696
9.5,285,155,car,1338,599,1481,776
9.53,286,109,car,1338,988,1499,1072
9.53,286,126,car,1259,728,1449,984
9.53,286,274,truck,889,407,1038,574
9.53,286,522,truck,995,721,1189,953
9.53,286,645,car,474,845,811,1075
9.53,286,373,car,1634,912,1853,1075
9.53,286,463,truck,1001,527,1150,696
9.53,286,292,truck,1529,685,1760,952
9.53,286,462,truck,639,555,754,683
9.53,286,554,truck,450,845,837,1074
9.53,286,521,truck,1523,546,1685,700
9.53,286,155,truck,1335,604,1480,783
9.57,287,109,car,1340,992,1498,1072
9.57,287,126,car,1258,732,1450,991
9.57,287,274,bus,891,415,1039,579
9.57,287,522,truck,996,727,1191,961
9.57,287,645,truck,480,845,815,1075
9.57,287,373,car,1634,915,1852,1073
9.57,287,463,truck,1001,537,1150,705
9.57,287,292,truck,1527,684,1764,958
9.57,287,462,truck,641,554,758,682
9.57,287,554,car,460,845,835,1074
9.57,287,521,truck,1525,548,1684,698
9.57,287,492,bus,1252,361,1489,558
9.6,288,109,car,1340,997,1496,1073
9.6,288,126,car,1255,732,1453,1000
9.6,288,274,truck,888,410,1040,579
9.6,288,522,truck,996,729,1196,968
9.6,288,645,car,488,845,818,1073
9.6,288,373,car,1640,922,1851,1072
9.6,288,463,truck,998,537,1152,712
9.6,288,292,truck,1530,699,1761,963
9.6,288,462,truck,642,553,761,681
9.6,288,554,truck,470,844,837,1072
9.6,288,521,truck,1514,551,1696,725
9.6,288,693,truck,1253,731,1454,1000
9.6,288,492,bus,1249,363,1496,565
9.6,288,155,truck,1335,615,1479,793
9.63,289,109,car,1338,1001,1493,1073
9.63,289,126,truck,1256,743,1452,1007
9.63,289,274,truck,896,423,1038,579
9.63,289,522,car,995,737,1190,972
9.63,289,373,car,1643,930,1849,1073
9.63,289,463,truck,1003,553,1146,713
9.63,289,292,truck,1529,701,1761,965
9.63,289,462,truck,654,556,766,678
9.63,289,521,truck,1516,557,1693,725
9.63,289,693,car,1256,744,1452,1006
9.63,289,155,truck,1332,616,1479,799
9.67,290,109,car,1336,1004,1493,1074
9.67,290,126,truck,1258,748,1453,1012
9.67,290,274,truck,898,430,1037,581
9.67,290,522,car,993,743,1186,978
9.67,290,373,car,1639,932,1849,1074
9.67,290,463,truck,1005,574,1136,718
9.67,290,292,car,1523,688,1767,967
9.67,290,462,truck,660,558,771,678
9.67,290,521,truck,1520,551,1689,711
9.67,290,554,car,482,846,841,1074
9.67,290,492,truck,1240,366,1497,573
9.7,291,109,car,1337,1011,1489,1076
9.7,291,126,car,1257,754,1451,1017
9.7,291,522,car,993,747,1186,983
9.7,291,373,car,1642,935,1851,1073
9.7,291,463,truck,1000,556,1155,726
9.7,291,292,car,1526,702,1763,972
9.7,291,462,truck,665,558,777,680
9.7,291,521,truck,1518,563,1688,722
9.7,291,697,truck,1003,744,1180,980
9.7,291,554,car,488,844,844,1075
9.7,291,416,truck,0,308,276,711
9.73,292,109,car,1337,1016,1488,1079
9.73,292,126,truck,1255,755,1451,1022
9.73,292,522,car,992,752,1188,992
9.73,292,373,car,1639,936,1850,1073
9.73,292,463,truck,999,556,1158,731
9.73,292,292,truck,1524,693,1769,974
9.73,292,462,truck,669,558,781,680
9.73,292,521,truck,1519,560,1688,718
9.73,292,554,car,494,842,845,1076
9.73,292,701,truck,1248,531,1360,650
9.73,292,155,truck,1335,639,1475,813
9.73,292,274,truck,898,431,1043,588
9.77,293,109,car,1338,1021,1483,1079
9.77,293,126,truck,1256,762,1451,1028
9.77,293,522,truck,988,754,1185,997
9.77,293,373,car,1639,939,1849,1073
9.77,293,463,truck,997,558,1156,733
9.77,293,292,truck,1524,698,1770,980
9.77,293,462,truck,674,558,785,680
9.77,293,521,truck,1519,560,1689,719
9.77,293,554,car,500,837,851,1075
9.77,293,274,truck,901,433,1048,591
9.77,293,492,truck,1240,383,1497,587
9.77,293,697,car,994,751,1176,995
9.8,294,109,car,1347,1029,1476,1078
9.8,294,126,car,1256,767,1452,1033
9.8,294,522,car,987,761,1184,1006
9.8,294,373,car,1643,943,1853,1073
9.8,294,463,truck,998,570,1150,737
9.8,294,292,truck,1527,712,1766,984
9.8,294,462,truck,680,559,790,680
9.8,294,521,truck,1522,571,1683,721
9.8,294,554,truck,507,833,853,1072
9.8,294,274,truck,903,434,1051,591
9.8,294,697,truck,991,760,1175,1006
9.8,294,701,truck,1252,537,1355,645
9.83,295,109,car,1349,1032,1473,1076
9.83,295,126,car,1256,771,1451,1037
9.83,295,522,car,988,768,1182,1010
9.83,295,373,car,1640,946,1849,1073
9.83,295,463,truck,994,567,1155,742
9.83,295,292,car,1530,723,1765,988
9.83,295,462,truck,684,562,792,680
9.83,295,521,truck,1518,575,1685,728
9.83,295,554,car,513,831,855,1072
9.83,295,274,truck,901,428,1056,591
9.83,295,697,truck,992,767,1174,1010
9.83,295,709,truck,537,831,827,1070
9.83,295,701,truck,1245,537,1361,660
9.87,296,126,car,1258,778,1450,1042
9.87,296,522,car,989,774,1183,1017
9.87,296,373,car,1643,953,1846,1073
9.87,296,463,truck,990,566,1157,748
9.87,296,292,car,1523,711,1772,994
9.87,296,462,truck,688,562,794,679
9.87,296,521,truck,1515,569,1686,727
9.87,296,274,bus,907,434,1055,590
9.87,296,697,truck,994,774,1176,1018
9.87,296,709,car,539,829,830,1069
9.87,296,701,truck,1242,538,1369,672
9.87,296,492,bus,1272,391,1523,595
9.9,297,126,car,1255,780,1451,1049
9.9,297,522,car,990,779,1182,1020
9.9,297,373,car,1647,958,1845,1072
9.9,297,463,truck,989,569,1157,752
9.9,297,292,truck,1521,714,1771,998
9.9,297,521,truck,1518,579,1680,728
9.9,297,274,bus,908,437,1057,593
9.9,297,709,car,544,829,833,1068
9.9,297,492,bus,1279,392,1527,600
9.9,297,155,car,1334,657,1475,832
9.9,297,554,truck,524,829,856,1067
9.93,298,126,car,1258,787,1451,1050
9.93,298,522,car,988,782,1182,1025
9.93,298,373,car,1646,960,1843,1072
9.93,298,463,truck,987,573,1155,757
9.93,298,292,truck,1522,716,1772,1001
9.93,298,521,truck,1519,583,1681,731
9.93,298,274,truck,906,436,1059,595
9.93,298,492,bus,1281,393,1525,602
9.93,298,462,truck,696,564,799,677
9.97,299,126,car,1258,789,1452,1054
9.97,299,522,car,982,785,1178,1032
9.97,299,373,car,1643,962,1840,1072
9.97,299,463,truck,985,576,1155,760
9.97,299,292,truck,1520,715,1777,1008
9.97,299,274,truck,903,430,1063,598
9.97,299,462,truck,698,566,800,678
9.97,299,554,car,537,825,861,1062
10.0,300,126,car,1256,794,1451,1059
10.0,300,522,car,981,786,1179,1037
10.0,300,373,car,1642,967,1832,1073
10.0,300,463,truck,991,599,1149,770
10.0,300,292,truck,1522,722,1775,1012
10.0,300,274,bus,907,434,1066,600
10.0,300,462,truck,706,566,806,676
10.0,300,554,car,546,828,858,1060
10.0,300,701,truck,1242,558,1362,686
10.0,300,521,truck,1518,585,1681,734
10.0,300,492,bus,1286,401,1524,609
10.03,301,126,car,1255,800,1450,1064
10.03,301,522,car,983,793,1180,1045
10.03,301,373,car,1643,972,1829,1073
10.03,301,463,truck,986,602,1143,772
10.03,301,292,car,1521,725,1772,1014
10.03,301,274,bus,908,435,1068,602
10.03,301,462,truck,712,570,809,676
10.03,301,554,car,554,830,858,1058
10.03,301,701,truck,1248,576,1360,694
10.03,301,521,truck,1511,584,1684,743
10.03,301,492,bus,1288,404,1523,613
10.07,302,126,car,1255,806,1451,1069
10.07,302,522,car,985,801,1180,1049
10.07,302,373,car,1640,972,1829,1073
10.07,302,463,truck,985,608,1141,777
10.07,302,292,truck,1521,736,1765,1017
10.07,302,274,truck,913,440,1069,603
10.07,302,554,truck,561,832,860,1057
10.07,302,521,truck,1510,586,1690,751
10.1,303,126,car,1255,808,1452,1074
10.1,303,522,car,983,805,1178,1055
10.1,303,373,car,1643,977,1827,1073
10.1,303,463,truck,984,609,1143,782
10.1,303,292,truck,1519,736,1765,1021
10.1,303,274,truck,922,449,1070,604
10.1,303,554,car,568,833,861,1057
10.1,303,521,truck,1513,588,1687,748
10.1,303,462,truck,715,565,819,679
10.1,303,492,bus,1286,411,1517,619
10.13,304,126,car,1256,810,1453,1075
10.13,304,522,car,984,811,1180,1061
10.13,304,373,car,1647,984,1821,1073
10.13,304,463,truck,987,614,1144,783
10.13,304,292,truck,1522,746,1765,1027
10.13,304,274,truck,927,460,1066,603
10.13,304,554,car,572,833,861,1055
10.13,304,521,truck,1506,595,1692,768
10.13,304,462,truck,720,571,820,680
10.17,305,126,car,1255,814,1452,1077
10.17,305,522,car,981,818,1175,1067
10.17,305,373,car,1647,987,1819,1074
10.17,305,463,truck,987,626,1140,791
10.17,305,554,car,580,833,863,1052
10.17,305,521,truck,1508,600,1690,768
10.17,305,462,truck,723,573,823,681
10.17,305,492,truck,1256,421,1489,625
10.2,306,126,car,1259,823,1451,1078
10.2,306,522,car,981,825,1173,1073
10.2,306,373,car,1646,989,1820,1075
10.2,306,463,truck,984,629,1143,801
10.2,306,554,car,586,833,864,1048
10.2,306,521,truck,1507,604,1688,772
10.2,306,462,truck,725,576,823,683
10.2,306,729,truck,1710,374,1917,559
10.2,306,155,truck,1335,700,1472,869
10.2,306,292,truck,1522,752,1766,1035
10.23,307,126,car,1260,830,1449,1079
10.23,307,522,car,980,830,1172,1077
10.23,307,463,truck,980,630,1143,806
10.23,307,554,car,590,833,863,1045
10.23,307,521,truck,1508,609,1682,770
10.23,307,462,truck,730,579,826,683
10.23,307,734,car,211,995,470,1077
10.23,307,155,truck,1331,693,1475,871
10.23,307,292,car,1533,787,1755,1041
10.23,307,274,truck,936,473,1070,609
10.23,307,492,truck,1240,433,1480,636
10.27,308,126,car,1258,833,1447,1080
10.27,308,522,car,977,832,1169,1080
10.27,308,463,truck,985,640,1144,812
10.27,308,554,car,597,833,868,1044
10.27,308,521,truck,1515,624,1680,775
10.27,308,462,truck,733,580,831,685
10.27,308,292,truck,1522,778,1756,1045
10.27,308,274,truck,935,477,1071,613
10.3,309,126,car,1258,835,1448,1080
10.3,309,522,car,981,838,1170,1080
10.3,309,463,truck,978,633,1147,818
10.3,309,554,car,602,835,870,1043
10.3,309,521,truck,1511,624,1681,779
10.3,309,462,truck,737,581,835,686
10.3,309,292,truck,1515,765,1765,1051
10.3,309,274,bus,936,481,1073,616
10.3,309,736,bus,734,584,833,685
10.3,309,322,bus,1316,447,1509,648
10.3,309,734,car,211,992,481,1077
10.3,309,492,truck,1237,439,1487,647
10.33,310,126,car,1259,841,1445,1080
10.33,310,522,car,981,844,1166,1080
10.33,310,463,truck,978,637,1147,823
10.33,310,554,car,608,836,870,1041
10.33,310,521,truck,1515,631,1677,779
10.33,310,462,truck,739,582,837,686
10.33,310,292,truck,1513,765,1768,1059
10.33,310,274,bus,934,477,1080,620
10.33,310,736,bus,735,583,836,685
10.37,311,126,car,1256,838,1445,1079
10.37,311,522,car,982,853,1161,1080
10.37,311,463,truck,977,644,1146,830
10.37,311,554,car,612,840,868,1039
10.37,311,521,truck,1517,644,1672,784
10.37,311,292,truck,1513,771,1768,1065
10.37,311,274,bus,938,482,1086,625
10.37,311,734,car,219,987,499,1076
10.4,312,126,car,1258,851,1440,1079
10.4,312,522,car,982,859,1159,1080
10.4,312,463,truck,979,655,1142,835
10.4,312,554,car,616,841,868,1037
10.4,312,521,truck,1512,639,1677,788
10.4,312,292,car,1514,780,1764,1068
10.4,312,274,bus,943,484,1091,626
10.4,312,734,truck,216,979,515,1075
10.4,312,322,truck,1290,453,1497,662
10.4,312,492,bus,1260,452,1509,662
10.4,312,462,truck,742,586,839,689
10.43,313,126,car,1259,860,1438,1080
10.43,313,522,car,987,864,1163,1080
10.43,313,463,truck,973,652,1145,842
10.43,313,554,car,620,842,869,1037
10.43,313,521,truck,1508,647,1679,800
10.43,313,292,car,1513,788,1759,1069
10.43,313,274,bus,941,493,1087,632
10.43,313,492,truck,1245,458,1493,662
10.47,314,126,car,1264,871,1437,1080
10.47,314,522,car,988,870,1162,1080
10.47,314,463,truck,970,651,1145,846
10.47,314,554,car,625,844,871,1036
10.47,314,521,truck,1507,644,1680,798
10.47,314,292,truck,1509,783,1761,1072
10.47,314,274,bus,941,498,1086,636
10.47,314,492,truck,1239,464,1491,668
10.47,314,743,car,1504,779,1764,1071
10.47,314,734,truck,205,963,544,1074
10.5,315,126,car,1260,870,1436,1080
10.5,315,522,car,988,874,1161,1080
10.5,315,463,truck,974,669,1139,854
10.5,315,554,car,627,844,870,1034
10.5,315,521,truck,1507,641,1682,797
10.5,315,292,car,1510,785,1762,1077
10.5,315,274,bus,942,502,1088,640
10.5,315,743,truck,1506,780,1769,1074
10.5,315,155,truck,1323,727,1472,911
10.53,316,126,car,1268,889,1431,1079
10.53,316,522,car,989,881,1157,1079
10.53,316,463,truck,972,680,1133,860
10.53,316,554,car,628,844,870,1033
10.53,316,521,truck,1500,645,1691,817
10.53,316,292,car,1523,807,1758,1076
10.53,316,274,bus,944,505,1086,640
10.53,316,743,truck,1521,806,1762,1075
10.53,316,746,car,258,513,315,558
10.53,316,734,truck,210,957,557,1074
10.57,317,126,car,1277,910,1426,1078
10.57,317,522,car,989,887,1156,1079
10.57,317,463,truck,968,681,1129,863
10.57,317,554,car,629,844,871,1034
10.57,317,521,truck,1500,649,1691,822
10.57,317,292,truck,1519,801,1758,1076
10.57,317,274,bus,946,509,1086,641
10.57,317,743,car,1539,852,1739,1075
10.57,317,746,car,256,513,319,562
10.57,317,322,bus,1283,476,1492,682
10.6,318,126,car,1266,894,1432,1078
10.6,318,522,car,988,888,1157,1079
10.6,318,463,truck,970,683,1133,868
10.6,318,554,car,634,842,876,1032
10.6,318,521,truck,1507,655,1680,810
10.6,318,292,truck,1515,795,1758,1076
10.6,318,274,truck,947,514,1083,641
10.6,318,322,bus,1280,478,1494,686
10.6,318,492,truck,1261,477,1512,685
10.6,318,155,truck,1329,757,1463,921
10.63,319,126,car,1261,888,1435,1079
10.63,319,522,car,990,893,1156,1077
10.63,319,463,truck,970,687,1134,873
10.63,319,554,car,639,844,878,1031
10.63,319,521,truck,1512,659,1672,800
10.63,319,292,car,1518,804,1753,1074
10.63,319,274,bus,942,500,1099,647
10.63,319,155,car,1321,745,1468,925
10.63,319,746,car,258,521,318,567
10.67,320,126,car,1257,890,1431,1077
10.67,320,522,car,985,898,1149,1076
10.67,320,463,truck,965,678,1140,878
10.67,320,554,car,643,845,879,1028
10.67,320,521,truck,1506,665,1672,811
10.67,320,292,truck,1516,808,1751,1076
10.67,320,274,bus,945,506,1098,649
10.67,320,701,truck,1240,660,1358,787
10.67,320,322,bus,1286,483,1495,686
10.7,321,126,car,1266,917,1419,1076
10.7,321,522,car,983,905,1143,1076
10.7,321,463,bus,963,680,1140,884
10.7,321,554,car,645,847,878,1027
10.7,321,521,truck,1501,678,1677,833
10.7,321,292,car,1527,830,1745,1076
10.7,321,274,bus,948,514,1093,650
10.7,321,701,truck,1245,675,1353,788
10.7,321,322,bus,1281,487,1495,692
10.7,321,734,truck,212,937,599,1073
10.73,322,522,car,985,910,1144,1077
10.73,322,463,truck,964,696,1130,888
10.73,322,554,car,651,848,883,1027
10.73,322,521,truck,1500,682,1676,839
10.73,322,292,car,1534,844,1743,1076
10.73,322,274,bus,946,500,1107,652
10.73,322,734,truck,217,932,601,1073
10.77,323,522,car,985,912,1147,1077
